TimeOccur,GeoX,GeoY,Type
07/09/2021 00:00:00,2470905.2,953377.62,Drugs-Narcotics
07/08/2021 22:25:00,2448232.5,952801.81,Drugs-Narcotics
07/08/2021 19:57:59,2464561.5,960037,Fraud Offenses
07/08/2021 19:00:00,2461115.75,955880.56,Weapon Law Violations
07/08/2021 17:55:09,2462829,956770.44,Vandalism
07/08/2021 17:30:59,2458500.25,944548.94,Assault Offenses
07/08/2021 17:00:00,2470404.75,955537.63,Larceny
07/08/2021 15:43:31,2461433.25,960716.87,Larceny
07/08/2021 13:50:00,2466482.25,952783.06,Vandalism
07/08/2021 07:45:00,2457015.25,948516.43,Larceny
07/08/2021 06:00:00,2444518.25,949752.13,Larceny
07/08/2021 04:47:00,2455332.5,946631.06,Larceny
07/08/2021 04:17:59,2457952,945768,Larceny
07/08/2021 02:42:00,2458358,947944.06,Larceny
07/07/2021 23:00:00,2463851.25,947179.25,Assault Offenses
07/07/2021 22:45:00,2464700.5,958597.31,Assault Offenses
07/07/2021 21:44:00,2448420.25,953793.25,Larceny
07/07/2021 21:32:59,2467318,942475.43,Homicide
07/07/2021 21:21:59,2468268.75,960735.56,Assault Offenses
07/07/2021 19:55:00,2452800.5,951141.25,Vandalism
07/07/2021 18:43:59,2444578.5,952237.81,Larceny
07/07/2021 18:39:59,2448420.25,953793.25,Larceny
07/07/2021 18:10:59,2461203.5,941441.31,Vandalism
07/07/2021 18:00:00,2442902.5,952475.19,Larceny
07/07/2021 17:00:00,2455515.5,944674.13,Assault Offenses
07/07/2021 16:36:00,2470031.25,953547.87,Drugs-Narcotics
07/07/2021 16:20:59,2458604.5,955567.06,Larceny
07/07/2021 15:15:00,2444578.5,952237.81,Larceny
07/07/2021 13:05:00,2470905.25,953377.63,Assault Offenses
07/07/2021 12:00:00,2467051.5,963143.56,Burglary
07/07/2021 11:59:00,2464956.5,952679.38,Larceny
07/07/2021 10:45:00,2469005,943157.31,Drugs-Narcotics
07/07/2021 08:13:59,2469802.25,947593.88,Assault Offenses
07/07/2021 06:05:00,2448109.5,929056.56,Larceny
07/07/2021 03:24:59,2455653.75,944078.63,Drugs-Narcotics
07/07/2021 00:00:59,2437288.25,952727.19,Larceny
07/06/2021 22:00:59,2452706.25,946617.25,Larceny
07/06/2021 20:53:59,2463966.75,959392.88,Larceny
07/06/2021 20:00:00,2438476.5,936693.12,Assault Offenses
07/06/2021 18:30:00,2468325.5,943359.37,Larceny
07/06/2021 16:44:00,2463851.25,947179.25,Assault Offenses
07/06/2021 16:25:59,2456522.75,958316.69,Assault Offenses
07/06/2021 16:04:59,2451827,934370.81,Assault Offenses
07/06/2021 14:56:59,2444848.75,951323.88,Assault Offenses
07/06/2021 13:41:59,2460434.5,951117.06,Larceny
07/06/2021 13:14:59,2456896.5,936191.94,Assault Offenses
07/06/2021 13:13:59,2460062.25,963364,Assault Offenses
07/06/2021 13:12:59,2469590.25,953071.5,Counterfeiting-Forgery
07/06/2021 13:00:00,2444857.25,934364,Larceny
07/06/2021 12:20:13,2463851.25,947179.25,Assault Offenses
07/06/2021 12:00:00,2446605.5,950354.12,Larceny
07/06/2021 11:21:59,2456834.5,936140.19,Vandalism
07/06/2021 07:30:00,2461473.25,960452.25,Fraud Offenses
07/06/2021 04:00:00,2470328.75,953079.38,Larceny
07/06/2021 02:00:00,2467671,959126,Larceny
07/06/2021 00:18:00,2457122.5,952609.56,Drugs-Narcotics
07/06/2021 00:00:00,2466183.75,958261.13,Assault Offenses
07/06/2021 00:00:00,2450485,963351.93,Larceny
07/05/2021 22:06:59,2435753,956216,Assault Offenses
07/05/2021 21:35:00,2465796,951720.88,Vandalism
07/05/2021 21:00:00,2466343,957773.31,Larceny
07/05/2021 19:12:59,2468494.25,958466.63,Assault Offenses
07/05/2021 18:48:59,2452391.25,943926.06,Larceny
07/05/2021 16:19:59,2458278.5,960135.63,Larceny
07/05/2021 15:18:59,2451219.75,946977.31,Fraud Offenses
07/05/2021 10:40:59,2464431.25,944252.31,Assault Offenses
07/05/2021 10:38:59,2456896.5,936191.94,Assault Offenses
07/05/2021 10:30:59,2459400.5,946962.19,Assault Offenses
07/05/2021 10:06:00,2448420.25,953793.25,Fraud Offenses
07/05/2021 04:38:59,2456630.5,953486.5,Vandalism
07/05/2021 03:34:59,2460166.25,962938.31,Vandalism
07/05/2021 03:33:59,2453924.5,947369.88,Theft of Motor Vehicles
07/05/2021 02:07:59,2461505.5,952815.31,Assault Offenses
07/05/2021 02:00:00,2452897,950654.06,Vandalism
07/05/2021 01:00:00,2457789.5,956170.13,Vandalism
07/05/2021 00:11:59,2466824.25,960532.5,Assault Offenses
07/05/2021 00:05:00,2452059,934375.19,Vandalism
07/04/2021 22:37:00,2463498.5,953276.44,Homicide
07/04/2021 22:10:59,2444857.25,934364,Assault Offenses
07/04/2021 22:04:59,2465897,954847.81,Drugs-Narcotics
07/04/2021 22:00:00,2467681.75,960234.5,Larceny
07/04/2021 21:40:00,2466917,946093.06,Larceny
07/04/2021 21:36:00,2463789.25,954554.5,Weapon Law Violations
07/04/2021 21:22:59,2464394.5,954367.06,Burglary
07/04/2021 18:56:59,2442642.75,952424.19,Larceny
07/04/2021 17:40:59,2460041.25,950248.69,Assault Offenses
07/04/2021 17:00:00,2466909.25,958587,Fraud Offenses
07/04/2021 15:38:00,2461632.25,948518.56,Larceny
07/04/2021 15:00:00,2467164.25,958460.69,Assault Offenses
07/04/2021 14:04:59,2448724.75,952795.06,Assault Offenses
07/04/2021 14:00:00,2448209,943159.75,Burglary
07/04/2021 13:25:59,2453726.5,952064.56,Assault Offenses
07/04/2021 12:51:00,2461123.5,963639.38,Assault Offenses
07/04/2021 12:30:28,2468725,947154.87,Assault Offenses
07/04/2021 12:14:59,2445252,952527.25,Larceny
07/04/2021 12:04:59,2463374.75,943428.81,Rape
07/04/2021 12:00:00,2461883.75,940691.37,Larceny
07/04/2021 11:45:00,2443018,927546.25,Larceny
07/04/2021 02:00:00,2470090.5,949330.63,Larceny
07/04/2021 01:59:59,2453992,943797.69,Drugs-Narcotics
07/03/2021 23:22:59,2457122.5,952609.56,Larceny
07/03/2021 23:10:00,2461000.25,958263.93,Vandalism
07/03/2021 22:57:00,2467000.75,950660.19,Drugs-Narcotics
07/03/2021 22:30:00,2468494.25,958466.62,Larceny
07/03/2021 22:00:00,2467807.75,960289.5,Larceny
07/03/2021 21:00:00,2442239,951898.81,Assault Offenses
07/03/2021 20:20:59,2468494.25,958466.63,Vandalism
07/03/2021 19:37:59,2467115,953791.38,Drugs-Narcotics
07/03/2021 19:15:59,2457789.5,956170.13,Assault Offenses
07/03/2021 17:52:59,2463584,948972.31,Larceny
07/03/2021 16:30:59,2441098.25,951662.94,Assault Offenses
07/03/2021 15:00:00,2458948.5,960747.5,Larceny
07/03/2021 12:57:00,2462197,943760.19,Larceny
07/03/2021 10:00:59,2453726.5,952064.56,Vandalism
07/03/2021 10:00:59,2458900.25,940760.13,Vandalism
07/03/2021 08:00:00,2462824,961447.43,Assault Offenses
07/03/2021 07:00:00,2442555.5,952418.75,Theft of Motor Vehicles
07/03/2021 06:51:00,2446483,929316.5,Assault Offenses
07/03/2021 04:00:59,2450703.25,952662.69,Vandalism
07/03/2021 04:00:59,2458900.25,940760.13,Assault Offenses
07/03/2021 02:12:59,2460737.25,959222.38,Larceny
07/03/2021 00:00:00,2449467.05,951406.5,Larceny
07/02/2021 23:00:59,2444339,948707.75,Assault Offenses
07/02/2021 21:05:00,2441885,952049.87,Assault Offenses
07/02/2021 14:42:04,2465428.25,956336.88,Assault Offenses
07/02/2021 13:30:00,2452059,934375.18,Assault Offenses
07/02/2021 12:00:00,2458523.75,952678.63,Fraud Offenses
07/02/2021 11:29:59,2451072,937109,Assault Offenses
07/02/2021 10:31:00,2461730.75,953008.44,Drugs-Narcotics
07/02/2021 00:27:00,2445836.5,935107.31,Assault Offenses
07/02/2021 00:00:00,2470328.75,953079.37,Larceny
07/01/2021 22:05:08,2445501,935107.75,Vandalism
07/01/2021 22:00:00,2438875.66,936840.15,Assault Offenses
07/01/2021 22:00:00,2454806,946195.37,Larceny
07/01/2021 21:57:00,2456630,953143.68,Fraud Offenses
07/01/2021 21:30:00,2460959.5,944567,Vandalism
07/01/2021 20:56:05,2447986.25,952570.56,Drugs-Narcotics
07/01/2021 19:42:59,2468092.75,961976.38,Assault Offenses
07/01/2021 18:00:00,2448420.25,953793.25,Larceny
07/01/2021 17:50:59,2465157.5,948299.63,Fraud Offenses
07/01/2021 17:00:00,2450462.5,947469.5,Fraud Offenses
07/01/2021 16:00:00,2465134.25,954421.06,Vandalism
07/01/2021 16:00:00,2464555.75,957535.37,Drugs-Narcotics
07/01/2021 15:00:59,2467775.5,960750.81,Fraud Offenses
07/01/2021 14:13:59,2467671,959126,Larceny
07/01/2021 12:00:59,2451293.25,963410.69,Larceny
07/01/2021 12:00:00,2455383.53,960591.29,Larceny
07/01/2021 10:34:00,2466266.75,958678.38,Drugs-Narcotics
07/01/2021 09:22:59,2458486.5,954961.88,Assault Offenses
07/01/2021 08:00:00,2448848,950872.25,Larceny
07/01/2021 07:24:59,2449699.5,949476.43,Larceny
07/01/2021 02:31:00,2449463.5,947294.75,Larceny
07/01/2021 01:05:00,2451489,952211.38,Larceny
07/01/2021 00:29:00,2464231.5,954316.68,Assault Offenses
07/01/2021 00:00:00,2464426.75,942640.31,Vandalism
06/30/2021 23:31:59,2464364.5,941515.38,Assault Offenses
06/30/2021 23:30:00,2453735,937866,Assault Offenses
06/30/2021 21:00:59,2458486.5,954961.88,Assault Offenses
06/30/2021 20:13:59,2456166.25,934675.19,Assault Offenses
06/30/2021 18:30:00,2460513.75,958518.31,Assault Offenses
06/30/2021 16:00:59,2460938.75,956870.63,Larceny
06/30/2021 14:13:00,2462278.25,952700.68,Vandalism
06/30/2021 12:40:00,2459978,957640.69,Vandalism
06/30/2021 11:46:59,2457394.75,955519.63,Vandalism
06/30/2021 11:34:59,2452664,947270.44,Rape
06/30/2021 11:09:59,2440318.25,937158.75,Assault Offenses
06/30/2021 11:00:00,2441522.75,938839.19,Larceny
06/30/2021 09:39:00,2455195,950181.5,Assault Offenses
06/30/2021 08:15:00,2465495.5,948366.19,Drugs-Narcotics
06/30/2021 05:22:00,2465200.75,953936.75,Assault Offenses
06/30/2021 00:01:00,2460112.25,955232.13,Robbery
06/29/2021 23:00:00,2467671,959126,Assault Offenses
06/29/2021 22:20:00,2449903.5,952552.31,Robbery
06/29/2021 21:14:00,2455796.75,959190.31,Assault Offenses
06/29/2021 21:10:00,2467181.25,958968.94,Larceny
06/29/2021 20:15:59,2455796.75,959190.31,Assault Offenses
06/29/2021 18:20:59,2463686.75,958378.38,Vandalism
06/29/2021 16:30:59,2453692.5,932461.31,Larceny
06/29/2021 16:21:00,2458267,955294.38,Drugs-Narcotics
06/29/2021 16:02:17,2467181.25,958968.93,Larceny
06/29/2021 15:07:59,2455519.5,957496.81,Assault Offenses
06/29/2021 14:44:00,2442155.5,934276.31,Larceny
06/29/2021 13:15:59,2448078.5,933434.38,Larceny
06/29/2021 12:00:00,2458553.5,961000.18,Burglary
06/29/2021 06:50:59,2464607.5,960139.63,Assault Offenses
06/29/2021 06:15:59,2472408.25,947054.38,Assault Offenses
06/29/2021 01:00:00,2458553.5,961000.19,Burglary
06/29/2021 00:11:59,2459055.25,946269.13,Assault Offenses
06/29/2021 00:00:59,2465150.25,953535.94,Larceny
06/29/2021 00:00:00,2448143.25,952570.56,Larceny
06/28/2021 22:45:00,2468911,931085.56,Assault Offenses
06/28/2021 21:10:59,2468869,946685.38,Larceny
06/28/2021 20:33:59,2458948.5,960747.5,Assault Offenses
06/28/2021 20:20:59,2465745.5,959658.81,Drugs-Narcotics
06/28/2021 19:40:00,2448143.25,952570.56,Assault Offenses
06/28/2021 19:22:59,2467318,942475.44,Larceny
06/28/2021 19:00:00,2465720.75,951984.31,Larceny
06/28/2021 18:16:59,2458553.5,961000.19,Burglary
06/28/2021 18:00:00,2451219.75,946977.31,Vandalism
06/28/2021 12:00:40,2459776,957096.87,Assault Offenses
06/28/2021 11:00:59,2455173,950314.06,Assault Offenses
06/28/2021 08:00:00,2450439.5,944645.88,Fraud Offenses
06/28/2021 07:26:59,2468431,960413.06,Assault Offenses
06/28/2021 01:50:59,2466165.5,951454.25,Assault Offenses
06/28/2021 01:32:45,2457699.5,941973.43,Larceny
06/28/2021 01:06:59,2458553.5,961000.19,Vandalism
06/28/2021 00:57:59,2465266.25,959034.44,Assault Offenses
06/28/2021 00:50:59,2468456,959402.81,Assault Offenses
06/28/2021 00:00:00,2464083,945268.43,Fraud Offenses
06/28/2021 00:00:00,2427672.92,951097.83,Drugs-Narcotics
06/28/2021 00:00:00,2462775.75,959361,Larceny
06/27/2021 23:36:59,2465266.25,959034.44,Assault Offenses
06/27/2021 23:31:59,2431281.25,951568.25,Assault Offenses
06/27/2021 23:00:00,2460002,958925.5,Larceny
06/27/2021 22:30:00,2465225.5,954841.56,Larceny
06/27/2021 22:25:59,2463374.75,943428.81,Theft of Motor Vehicles
06/27/2021 22:00:00,2457389.5,944007,Theft of Motor Vehicles
06/27/2021 20:01:59,2459528.25,955669.31,Assault Offenses
06/27/2021 20:00:00,2468456,959402.81,Larceny
06/27/2021 20:00:00,2468456,959402.81,Larceny
06/27/2021 19:23:00,2467318,942475.44,Assault Offenses
06/27/2021 19:00:00,2463169.75,960208.12,Larceny
06/27/2021 18:41:59,2463974.75,957355.5,Assault Offenses
06/27/2021 16:25:59,2463291,964932.25,Assault Offenses
06/27/2021 15:00:00,2466031.5,960124.06,Vandalism
06/27/2021 14:46:00,2467671,959126,Assault Offenses
06/27/2021 13:24:59,2452253,934296.69,Assault Offenses
06/27/2021 12:00:00,2461527.5,944125.5,Fraud Offenses
06/27/2021 09:21:59,2460693,959002.44,Assault Offenses
06/27/2021 08:45:59,2465150.25,953535.94,Assault Offenses
06/27/2021 08:35:59,2464554.5,955770.81,Larceny
06/27/2021 08:33:59,2467115,953791.38,Larceny
06/27/2021 08:00:00,2458725.75,946559.25,Fraud Offenses
06/27/2021 07:05:00,2470061.75,921892.75,Vandalism
06/27/2021 03:22:00,2462577.5,944092.5,Larceny
06/27/2021 02:02:00,2446360,952556.62,Larceny
06/27/2021 00:00:00,2467318,942475.43,Theft of Motor Vehicles
06/26/2021 23:20:00,2461195.5,955690.63,Drugs-Narcotics
06/26/2021 23:13:59,2451466.5,923513.19,Vandalism
06/26/2021 19:27:59,2448420.25,953793.25,Larceny
06/26/2021 18:00:01,2463744.75,952609.56,Vandalism
06/26/2021 17:26:48,2464249,955677.19,Drugs-Narcotics
06/26/2021 17:00:59,2449010.75,952394.81,Assault Offenses
06/26/2021 14:12:59,2465872.75,951568.13,Vandalism
06/26/2021 14:00:00,2465421.25,956379,Vandalism
06/26/2021 13:49:59,2464833,956243.69,Drugs-Narcotics
06/26/2021 11:56:00,2450139.5,947054.12,Homicide
06/26/2021 01:30:59,2468494.25,958466.63,Fraud Offenses
06/26/2021 01:12:59,2467210.75,959242.31,Drugs-Narcotics
06/26/2021 01:00:00,2467671,959126,Burglary
06/26/2021 00:29:59,2464431.25,944252.31,Assault Offenses
06/26/2021 00:00:59,2467817.75,960721.25,Larceny
06/25/2021 20:00:00,2464833,956243.69,Larceny
06/25/2021 19:16:59,2467053.75,957361.31,Drugs-Narcotics
06/25/2021 18:46:59,2467318,942475.43,Larceny
06/25/2021 17:00:00,2451586.25,946308.56,Larceny
06/25/2021 13:00:00,2466968.25,953330.81,Larceny
06/25/2021 12:38:59,2446483,929316.5,Assault Offenses
06/25/2021 12:17:59,2463744.75,952609.56,Fraud Offenses
06/25/2021 12:12:59,2464260.25,967144.19,Assault Offenses
06/25/2021 12:00:54,2456847.75,952812.5,Larceny
06/25/2021 11:52:00,2463930.75,942547.43,Assault Offenses
06/25/2021 11:38:59,2468201,961000.25,Theft of Motor Vehicles
06/25/2021 11:00:59,2458157.25,956510.94,Larceny
06/25/2021 10:35:59,2458024.5,936944.88,Theft of Motor Vehicles
06/25/2021 06:00:00,2466942.25,960888.69,Vandalism
06/25/2021 05:41:59,2453451,961043.88,Assault Offenses
06/25/2021 05:00:00,2440854.75,951755.44,Larceny
06/25/2021 03:34:00,2468494.25,958466.62,Larceny
06/25/2021 01:55:00,2454438.5,951451.62,Larceny
06/25/2021 01:47:00,2454438.5,951451.63,Vandalism
06/25/2021 00:00:00,2442905.5,953710.06,Larceny
06/24/2021 23:22:00,2467039.5,953546.5,Drugs-Narcotics
06/24/2021 23:12:59,2445268.25,928049.63,Vandalism
06/24/2021 22:59:00,2448420.25,953793.25,Larceny
06/24/2021 17:34:59,2455156.5,937159.63,Fraud Offenses
06/24/2021 16:30:00,2442261,936117.94,Larceny
06/24/2021 15:44:59,2467671,959126,Assault Offenses
06/24/2021 15:29:24,2468900.5,948535.94,Assault Offenses
06/24/2021 14:30:59,2467070.5,963684.88,Drugs-Narcotics
06/24/2021 14:30:00,2460002,958925.5,Assault Offenses
06/24/2021 14:00:59,2448420.25,953793.25,Vandalism
06/24/2021 12:00:00,2468326.5,956611.38,Burglary
06/24/2021 12:00:00,2460002,958925.5,Fraud Offenses
06/24/2021 08:00:00,2440750.75,951728,Fraud Offenses
06/24/2021 07:40:00,2467671,959126,Vandalism
06/24/2021 03:18:00,2455429.5,946679.94,Rape
06/24/2021 03:04:20,2460893.25,952703.69,Robbery
06/24/2021 02:15:00,2463050.25,951669.94,Assault Offenses
06/24/2021 02:10:59,2454438.5,951451.63,Assault Offenses
06/24/2021 01:30:00,2427663.25,940670,Larceny
06/24/2021 00:22:34,2465845,957369.06,Robbery
06/24/2021 00:00:00,2470905.2,953377.62,Drugs-Narcotics
06/24/2021 00:00:00,2464212.25,949069.38,Vandalism
06/24/2021 00:00:00,2452977.25,952878.18,Larceny
06/23/2021 23:30:59,2452256.5,947907.19,Theft of Motor Vehicles
06/23/2021 22:39:59,2468180.5,953017.81,Drugs-Narcotics
06/23/2021 21:15:59,2467578.75,956728.38,Drugs-Narcotics
06/23/2021 21:00:00,2444844.75,928953.75,Larceny
06/23/2021 19:42:00,2459759.25,943889.94,Drugs-Narcotics
06/23/2021 19:30:00,2465508.75,952770.75,Drugs-Narcotics
06/23/2021 17:26:00,2451319.75,942213.56,Vandalism
06/23/2021 16:15:00,2465728.75,958167.63,Assault Offenses
06/23/2021 14:00:00,2460002,958925.5,Larceny
06/23/2021 12:00:00,2461226.5,959621.81,Larceny
06/23/2021 12:00:00,2451632.75,952601.13,Larceny
06/23/2021 09:37:59,2459660.25,961488.5,Drugs-Narcotics
06/23/2021 09:00:00,2438620.75,936603.63,Vandalism
06/23/2021 00:00:00,2453519.5,945666.13,Larceny
06/23/2021 00:00:00,2448420.25,953793.28,Larceny
06/23/2021 00:00:00,2448420.25,953793.28,Larceny
06/22/2021 21:35:59,2468326.5,956611.38,Burglary
06/22/2021 21:35:00,2468326.59,956611.35,Burglary
06/22/2021 20:57:00,2448420.25,953793.25,Larceny
06/22/2021 20:31:59,2450325.5,946692.62,Assault Offenses
06/22/2021 19:00:00,2468882.5,957819.19,Burglary
06/22/2021 18:45:59,2460132.75,948851.31,Vandalism
06/22/2021 17:40:00,2467115,953791.38,Assault Offenses
06/22/2021 17:24:00,2465934.75,961397.25,Assault Offenses
06/22/2021 17:06:59,2464973.75,958966.5,Counterfeiting-Forgery
06/22/2021 17:00:00,2456022,937315.13,Larceny
06/22/2021 14:41:59,2459045.75,953836.44,Vandalism
06/22/2021 13:00:00,2448951.25,952089.37,Fraud Offenses
06/22/2021 12:34:59,2447028.75,933513.88,Assault Offenses
06/22/2021 12:24:59,2464732,957673.06,Assault Offenses
06/22/2021 12:07:00,2466833.75,961888,Assault Offenses
06/22/2021 12:00:00,2457458.5,956297.75,Vandalism
06/22/2021 11:30:00,2435726,950420.12,Larceny
06/22/2021 11:06:59,2466180.75,951383.69,Vandalism
06/22/2021 10:24:00,2464398.5,962090.12,Assault Offenses
06/22/2021 00:12:59,2456627.5,953301.56,Drugs-Narcotics
06/22/2021 00:01:00,2456346.75,945323.88,Fraud Offenses
06/22/2021 00:00:00,2467274.25,964635.44,Vandalism
06/21/2021 23:30:59,2469140.75,951973,Drugs-Narcotics
06/21/2021 22:16:59,2467318,942475.44,Larceny
06/21/2021 18:09:59,2458900.25,940760.13,Larceny
06/21/2021 18:00:00,2458900.25,940760.13,Assault Offenses
06/21/2021 16:27:00,2448420.25,953793.25,Larceny
06/21/2021 14:42:00,2457122.5,952609.56,Theft of Motor Vehicles
06/21/2021 14:37:00,2456522.75,958316.69,Assault Offenses
06/21/2021 12:09:00,2463474.5,952211.13,Larceny
06/21/2021 12:00:00,2461544,957768,Fraud Offenses
06/21/2021 11:28:00,2462538.75,961463.31,Assault Offenses
06/21/2021 09:45:00,2465729.25,954828,Assault Offenses
06/21/2021 09:30:00,2456106.5,942974.56,Vandalism
06/21/2021 08:45:59,2442743.5,952445.94,Larceny
06/21/2021 08:00:59,2454914.5,952844,Larceny
06/21/2021 05:18:00,2464808.25,959379.44,Larceny
06/21/2021 05:00:59,2442743.5,952445.94,Larceny
06/20/2021 21:20:50,2451219.75,946977.31,Assault Offenses
06/20/2021 20:21:59,2464382.25,951656.31,Assault Offenses
06/20/2021 18:00:59,2456706,956434.13,Theft of Motor Vehicles
06/20/2021 18:00:00,2448540.5,946420.44,Larceny
06/20/2021 16:04:59,2465183.75,962790.69,Assault Offenses
06/20/2021 16:00:59,2457587.75,943996.13,Assault Offenses
06/20/2021 15:40:00,2458900.25,940760.13,DAMAGE TO PROPERTY 2ND DEGREE
06/20/2021 15:10:00,2464929.25,956088.44,Assault Offenses
06/20/2021 12:20:00,2459906.5,955689.44,Assault Offenses
06/20/2021 12:00:59,2465993,951859.88,Vandalism
06/20/2021 12:00:00,2438372.5,937583.68,Fraud Offenses
06/20/2021 12:00:00,2460294.5,951120.19,Larceny
06/20/2021 12:00:00,2468494.25,958466.62,Larceny
06/20/2021 10:00:00,2447986.25,952570.56,Kidnapping
06/20/2021 04:00:59,2463337,939613.69,Assault Offenses
06/20/2021 02:41:59,2456789.25,954689.63,Drugs-Narcotics
06/20/2021 02:01:59,2458283.5,953577.5,Drugs-Narcotics
06/20/2021 00:00:00,2467671,959126,Assault Offenses
06/19/2021 22:25:00,2467037,951976.12,Drugs-Narcotics
06/19/2021 19:24:00,2463493,953450.63,Drugs-Narcotics
06/19/2021 19:00:00,2457671.75,954417.25,Larceny
06/19/2021 17:45:49,2464772.25,956936.5,Assault Offenses
06/19/2021 14:53:59,2453241.5,928744.5,Larceny
06/19/2021 14:49:59,2449840.75,934577,Vandalism
06/19/2021 14:12:59,2471719.75,950128.69,Drugs-Narcotics
06/19/2021 14:10:00,2467318,942475.44,Larceny
06/19/2021 12:00:00,2457359.75,958082.88,Assault Offenses
06/19/2021 12:00:00,2461860.75,943852.56,Assault Offenses
06/19/2021 11:33:59,2467318,942475.44,Larceny
06/19/2021 11:23:00,2450434.25,953585.75,Larceny
06/19/2021 11:19:00,2457820.5,962440.5,Larceny
06/19/2021 11:00:00,2454524.5,944349.13,Vandalism
06/19/2021 10:08:59,2464271.5,959718.38,Assault Offenses
06/19/2021 09:20:00,2436036,931897.56,Assault Offenses
06/19/2021 04:30:59,2463966.75,959392.88,Robbery
06/19/2021 02:55:04,2467166,960296.62,Assault Offenses
06/19/2021 00:00:00,2427847.75,950747.56,Assault Offenses
06/18/2021 22:50:00,2447478.25,951875.75,Assault Offenses
06/18/2021 20:50:59,2464110,951321.63,Drugs-Narcotics
06/18/2021 15:57:59,2456006.5,949332.88,Assault Offenses
06/18/2021 13:45:00,2465160,962156.88,Assault Offenses
06/18/2021 13:00:00,2459974.5,957489.19,Assault Offenses
06/18/2021 12:00:00,2467033.75,957128.13,Vandalism
06/18/2021 10:21:00,2437192.25,951507.56,Larceny
06/18/2021 08:50:59,2448420.25,953793.25,Larceny
06/18/2021 07:30:00,2466365.5,959014.25,Assault Offenses
06/18/2021 07:00:00,2451644.5,951915.75,Assault Offenses
06/18/2021 06:59:00,2467181.25,958968.94,Vandalism
06/18/2021 05:38:00,2453451,961043.88,Larceny
06/18/2021 01:38:59,2452559,951706.63,Drugs-Narcotics
06/18/2021 00:00:00,2461650.43,952448.98,Assault Offenses
06/17/2021 22:29:59,2457809.5,939131.13,Vandalism
06/17/2021 19:00:00,2465554.25,961611.81,Vandalism
06/17/2021 17:18:00,2456338.25,944873.38,Assault Offenses
06/17/2021 17:15:00,2451827,934370.81,Vandalism
06/17/2021 17:04:14,2460979.5,944580.25,Assault Offenses
06/17/2021 17:00:00,2464233.75,962165.88,Assault Offenses
06/17/2021 16:04:59,2452144.5,947104.38,Assault Offenses
06/17/2021 16:00:05,2446389.25,952700.5,Drugs-Narcotics
06/17/2021 15:14:59,2461505.5,952815.31,Larceny
06/17/2021 15:04:59,2461650.5,952449,Larceny
06/17/2021 11:40:00,2467741.75,960635.5,Vandalism
06/17/2021 11:11:55,2463931.75,964134.56,Robbery
06/17/2021 09:19:59,2464657.5,953022.94,Assault Offenses
06/17/2021 08:00:00,2467650,953856.19,Larceny
06/17/2021 08:00:00,2463930.75,942547.43,Larceny
06/17/2021 07:45:00,2464657.6,953022.94,Assault Offenses
06/17/2021 01:30:59,2447966.5,947292.62,Vandalism
06/17/2021 00:38:47,2456617.5,952854.25,Assault Offenses
06/17/2021 00:14:59,2462373.75,941801.81,Drugs-Narcotics
06/17/2021 00:00:00,2460802.5,944550.13,Vandalism
06/17/2021 00:00:00,2451840.79,952587.17,Drugs-Narcotics
06/17/2021 00:00:00,2449527.25,945618.63,Assault Offenses
06/16/2021 21:00:00,2468882.5,957819.19,Vandalism
06/16/2021 20:03:59,2466833.75,961888,Assault Offenses
06/16/2021 19:43:00,2456611.25,954380.93,Assault Offenses
06/16/2021 19:30:00,2450434.25,953585.75,Assault Offenses
06/16/2021 18:27:59,2464859.25,951557.75,Assault Offenses
06/16/2021 16:49:59,2466833.75,961888,Rape
06/16/2021 15:00:00,2467929.5,941330.19,Fraud Offenses
06/16/2021 14:28:00,2461433.25,960716.87,Larceny
06/16/2021 13:17:57,2458301.75,952698.56,Vandalism
06/16/2021 12:00:59,2459560,963240.75,Rape
06/16/2021 11:26:59,2466824.25,960532.5,Larceny
06/16/2021 11:20:59,2466365.5,959014.25,Assault Offenses
06/16/2021 07:31:00,2458444.75,951611.88,Larceny
06/16/2021 02:05:00,2454115.75,933293.25,Vandalism
06/16/2021 00:13:59,2427663.25,940670,Larceny
06/16/2021 00:00:05,2465299.5,952216.75,Assault Offenses
06/16/2021 00:00:01,2447438,937015.13,Fraud Offenses
06/16/2021 00:00:00,2466258.75,956529.38,Drugs-Narcotics
06/15/2021 23:54:00,2455411,961596.75,Assault Offenses
06/15/2021 23:06:59,2457686.5,938675.38,Assault Offenses
06/15/2021 22:19:00,2460895.5,953578.44,Drugs-Narcotics
06/15/2021 20:00:00,2456858.5,936016.75,Vandalism
06/15/2021 17:00:00,2460979.75,944660.38,Burglary
06/15/2021 16:54:00,2459634.25,963149.56,Assault Offenses
06/15/2021 14:57:00,2448447.5,952809.94,Fraud Offenses
06/15/2021 14:52:00,2457763,955402.56,Larceny
06/15/2021 14:00:00,2461408,951163.94,Larceny
06/15/2021 12:30:00,2427663.25,940670,Larceny
06/15/2021 12:00:59,2461650.5,952449,Larceny
06/15/2021 12:00:00,2466833.75,961888,Burglary
06/15/2021 11:30:59,2465929.5,949267.88,Burglary
06/15/2021 11:00:59,2467039.25,961536.06,Larceny
06/15/2021 10:57:00,2465213,950533.06,Larceny
06/15/2021 10:30:00,2463492.25,952859.63,Larceny
06/15/2021 08:00:00,2459560,963240.75,Burglary
